itemname,price,type,count
Pilfering Swarm,13, Mod,1
Pilfering Swarm,14, Mod,1
Pilfering Swarm,15, Mod,1
Pistol Ammo Mutation,1, Mod,3
Pistol Ammo Mutation,2, Mod,1
Pistol Ammo Mutation,3, Mod,32
Pistol Ammo Mutation,4, Mod,3
Pistol Ammo Mutation,5, Mod,1
Pistol Ammo Mutation,10, Mod,1
Pistol Gambit,1, Mod,4
Pistol Gambit,4, Mod,1
Pistol Pestilence,1, Mod,2
Pistol Pestilence,2, Mod,2
Pistol Pestilence,3, Mod,5
Pistol Pestilence,4, Mod,33
Pistol Pestilence,5, Mod,5
Pistol Pestilence,10, Mod,8
Pistol Scavenger,10, Mod,1
Point Blank,1, Mod,10
Point Blank,2, Mod,1
Point Blank,3, Mod,5
Point Blank,5, Mod,3
Point Blank,10, Mod,1
Point Blank,15, Mod,3
Pointed Wind,5, Mod,5
Pointed Wind,6, Mod,1
Pointed Wind,7, Mod,9
Pointed Wind,8, Mod,8
Pointed Wind,9, Mod,3
Pointed Wind,10, Mod,27
Poisonous Sting,2, Mod,1
Poisonous Sting,5, Mod,5
Poisonous Sting,6, Mod,3
Poisonous Sting,8, Mod,1
Poisonous Sting,10, Mod,3
Polar Magazine,6, Mod,2
Polar Magazine,7, Mod,1
Polar Magazine,8, Mod,2
Polar Magazine,10, Mod,1
Pool of Life,10, Mod,1
Pool of Life,11, Mod,1
Pool of Life,12, Mod,1
Pool of Life,13, Mod,1
Pool of Life,14, Mod,1
Power Drift,5, Mod,23
Power Drift,7, Mod,5
Power Drift,8, Mod,21
Power Drift,9, Mod,12
Power Drift,10, Mod,76
Power Drift,12, Mod,1
Power Drift,15, Mod,10
Power Drift,20, Mod,2
Power Drift,35, Mod,1
Power Drift,40, Mod,2
Power Throw,1, Mod,21
Power Throw,2, Mod,2
Power Throw,3, Mod,3
Power Throw,5, Mod,6
Power Throw,10, Mod,5
Power Throw,15, Mod,4
Pressure Point,1, Mod,54
Pressure Point,2, Mod,5
Pressure Point,4, Mod,1
Pressure Point,5, Mod,6
Pressure Point,7, Mod,1
Pressure Point,10, Mod,1
Pressurized Magazine,10, Mod,1
Pressurized Magazine,20, Mod,1
Pressurized Magazine,25, Mod,1
Pressurized Magazine,50, Mod,1
Pressurized Magazine,65, Mod,1
Pressurized Magazine,70, Mod,1
Pressurized Magazine,75, Mod,4
Pressurized Magazine,80, Mod,1
Pressurized Magazine,90, Mod,1
Pressurized Magazine,100, Mod,3
Primed Bane of Corpus,80, Mod,1
Primed Bane of Corpus,100, Mod,1
Primed Bane of Corpus,120, Mod,1
Primed Bane of Corpus,140, Mod,1
Primed Bane of Corpus,590, Mod,1
Primed Bane of Grineer,30, Mod,1
Primed Bane of Grineer,40, Mod,2
Primed Bane of Grineer,55, Mod,1
Primed Bane of Grineer,75, Mod,1
Primed Bane of Grineer,80, Mod,1
Primed Bane of Grineer,100, Mod,1
Primed Bane of Infested,80, Mod,1
Primed Bane of Infested,100, Mod,1
Primed Bane of Infested,110, Mod,1
Primed Bane of Infested,120, Mod,1
Primed Bane of Infested,140, Mod,1
Primed Bane of Infested,590, Mod,1
Primed Continuity,120, Void Trader,1
Primed Continuity,180, Void Trader,1
Primed Continuity,200, Void Trader,9
Primed Continuity,220, Void Trader,1
Primed Continuity,225, Void Trader,2
Primed Continuity,230, Void Trader,2
Primed Continuity,240, Void Trader,4
Primed Continuity,245, Void Trader,1
Primed Continuity,249, Void Trader,2
Primed Continuity,250, Void Trader,31
Primed Continuity,260, Void Trader,1
Primed Continuity,270, Void Trader,3
Primed Continuity,275, Void Trader,4
Primed Continuity,280, Void Trader,5
Primed Continuity,290, Void Trader,1
Primed Continuity,299, Void Trader,1
Primed Continuity,300, Void Trader,17
Primed Continuity,325, Void Trader,1
Primed Continuity,350, Void Trader,4
Primed Continuity,390, Void Trader,1
Primed Continuity,399, Void Trader,1
Primed Continuity,400, Void Trader,2
Primed Continuity,450, Void Trader,1
Primed Continuity,480, Void Trader,1
Primed Continuity,500, Void Trader,3
Primed Continuity,550, Void Trader,2
Primed Continuity,600, Void Trader,3
Primed Continuity,625, Void Trader,1
Primed Continuity,640, Void Trader,1
Primed Continuity,645, Void Trader,1
Primed Continuity,650, Void Trader,18
Primed Continuity,680, Void Trader,1
Primed Continuity,699, Void Trader,1
Primed Continuity,700, Void Trader,14
Primed Continuity,750, Void Trader,3
Primed Continuity,780, Void Trader,1
Primed Continuity,799, Void Trader,1
Primed Continuity,800, Void Trader,4
Primed Fast Hands,40, Void Trader,1
Primed Fast Hands,120, Void Trader,2
Primed Fast Hands,130, Void Trader,1
Primed Fast Hands,150, Void Trader,1
Primed Fast Hands,249, Void Trader,2
Primed Fast Hands,250, Void Trader,2
Primed Fast Hands,270, Void Trader,1
Primed Fast Hands,300, Void Trader,3
Primed Flow,75, Void Trader,1
Primed Flow,100, Void Trader,1
Primed Flow,150, Void Trader,1
Primed Flow,185, Void Trader,1
Primed Flow,190, Void Trader,2
Primed Flow,199, Void Trader,1
Primed Flow,200, Void Trader,10
Primed Flow,205, Void Trader,1
Primed Flow,210, Void Trader,1
Primed Flow,220, Void Trader,1
Primed Flow,225, Void Trader,7
Primed Flow,230, Void Trader,11
Primed Flow,235, Void Trader,5
Primed Flow,237, Void Trader,1
Primed Flow,239, Void Trader,2
Primed Flow,240, Void Trader,8
Primed Flow,245, Void Trader,2
Primed Flow,248, Void Trader,1
Primed Flow,249, Void Trader,1
Primed Flow,250, Void Trader,12
Primed Flow,260, Void Trader,2
Primed Flow,279, Void Trader,1
Primed Flow,285, Void Trader,1
Primed Flow,290, Void Trader,1
Primed Flow,299, Void Trader,1
Primed Flow,300, Void Trader,6
Primed Flow,310, Void Trader,1
Primed Flow,320, Void Trader,2
Primed Flow,325, Void Trader,1
Primed Flow,335, Void Trader,1
Primed Flow,340, Void Trader,1
Primed Flow,350, Void Trader,3
Primed Flow,380, Void Trader,1
Primed Flow,400, Void Trader,1
Primed Flow,420, Void Trader,1
Primed Flow,450, Void Trader,1
Primed Flow,475, Void Trader,1
Primed Flow,480, Void Trader,2
Primed Flow,500, Void Trader,3
Primed Flow,550, Void Trader,3
Primed Flow,595, Void Trader,1
Primed Flow,599, Void Trader,2
Primed Flow,600, Void Trader,9
Primed Flow,625, Void Trader,1
Primed Flow,630, Void Trader,1
Primed Flow,640, Void Trader,2
Primed Flow,645, Void Trader,1
Primed Flow,649, Void Trader,1
Primed Flow,650, Void Trader,18
Primed Flow,675, Void Trader,2
Primed Flow,680, Void Trader,3
Primed Flow,685, Void Trader,1
Primed Flow,699, Void Trader,1
Primed Flow,700, Void Trader,14
Primed Flow,750, Void Trader,2
Primed Flow,799, Void Trader,1
Primed Flow,800, Void Trader,1
Primed Flow,1000, Void Trader,1
Primed Heated Charge,50, Void Trader,1
Primed Heated Charge,80, Void Trader,4
Primed Heated Charge,85, Void Trader,3
Primed Heated Charge,90, Void Trader,1
Primed Heated Charge,99, Void Trader,3
Primed Heated Charge,100, Void Trader,10
Primed Heated Charge,120, Void Trader,3
Primed Heated Charge,125, Void Trader,1
Primed Heated Charge,150, Void Trader,3
Primed Heated Charge,300, Void Trader,1
Primed Heated Charge,340, Void Trader,1
Primed Heated Charge,399, Void Trader,1
Primed Heated Charge,420, Void Trader,1
Primed Heated Charge,500, Void Trader,4
Primed Heated Charge,550, Void Trader,2
Primed Heated Charge,575, Void Trader,1
Primed Heated Charge,590, Void Trader,1
Primed Heated Charge,599, Void Trader,1
Primed Heated Charge,600, Void Trader,4
Primed Heated Charge,699, Void Trader,2
Primed Heated Charge,750, Void Trader,1
Primed Heated Charge,760, Void Trader,1
Primed Heavy Trauma,40, Void Trader,1
Primed Heavy Trauma,60, Void Trader,1
Primed Heavy Trauma,75, Void Trader,3
Primed Heavy Trauma,79, Void Trader,2
Primed Heavy Trauma,80, Void Trader,3
Primed Heavy Trauma,85, Void Trader,1
Primed Heavy Trauma,89, Void Trader,1
Primed Heavy Trauma,90, Void Trader,5
Primed Heavy Trauma,95, Void Trader,1
Primed Heavy Trauma,96, Void Trader,1
Primed Heavy Trauma,98, Void Trader,1
Primed Heavy Trauma,100, Void Trader,9
Primed Heavy Trauma,120, Void Trader,2
Primed Heavy Trauma,125, Void Trader,1
Primed Heavy Trauma,130, Void Trader,1
Primed Heavy Trauma,150, Void Trader,2
Primed Heavy Trauma,160, Void Trader,1
Primed Heavy Trauma,180, Void Trader,1
Primed Heavy Trauma,200, Void Trader,7
Primed Heavy Trauma,210, Void Trader,1
Primed Heavy Trauma,220, Void Trader,1
Primed Heavy Trauma,240, Void Trader,1
Primed Heavy Trauma,250, Void Trader,2
Primed Heavy Trauma,270, Void Trader,1
Primed Heavy Trauma,275, Void Trader,1
Primed Heavy Trauma,300, Void Trader,3
Primed Heavy Trauma,320, Void Trader,1
Primed Heavy Trauma,350, Void Trader,1
Primed Heavy Trauma,400, Void Trader,3
Primed Heavy Trauma,450, Void Trader,2
Primed Heavy Trauma,490, Void Trader,1
Primed Heavy Trauma,500, Void Trader,2
Primed Heavy Trauma,525, Void Trader,1
Primed Heavy Trauma,550, Void Trader,2
Primed Heavy Trauma,600, Void Trader,2
Primed Heavy Trauma,650, Void Trader,1
Primed Heavy Trauma,700, Void Trader,1
Primed Heavy Trauma,900, Void Trader,1
Primed Heavy Trauma,999, Void Trader,1
Primed Morphic Transformer,125, Mod,1
Primed Morphic Transformer,150, Mod,1
Primed Morphic Transformer,190, Mod,1
Primed Morphic Transformer,200, Mod,1
Primed Morphic Transformer,275, Mod,1
Primed Morphic Transformer,340, Mod,1
Primed Morphic Transformer,825, Mod,1
Primed Pistol  Gambit,55, Mod,1
Primed Pistol  Gambit,200, Mod,3
Primed Pistol  Gambit,240, Mod,1
Primed Pistol  Gambit,250, Mod,2
Primed Pistol  Gambit,270, Mod,1
Primed Pistol  Gambit,275, Mod,1
Primed Pistol  Gambit,280, Mod,1
Primed Pistol  Gambit,300, Mod,7
Primed Pistol  Gambit,320, Mod,1
Primed Pistol  Gambit,325, Mod,1
Primed Pistol  Gambit,349, Mod,1
Primed Pistol  Gambit,390, Mod,1
Primed Pistol  Gambit,399, Mod,1
Primed Pistol  Gambit,400, Mod,3
Primed Pistol  Gambit,420, Mod,1
Primed Pistol  Gambit,560, Mod,1
Primed Pistol  Gambit,600, Mod,1
Primed Pistol  Gambit,720, Mod,1
Primed Pistol  Gambit,775, Mod,1
Primed Pistol  Gambit,800, Mod,1
Primed Pistol Ammo Mutation,50, Void Trader,1
Primed Pistol Ammo Mutation,80, Void Trader,1
Primed Pistol Ammo Mutation,150, Void Trader,2
Primed Pistol Ammo Mutation,175, Void Trader,6
Primed Pistol Ammo Mutation,189, Void Trader,1
Primed Pistol Ammo Mutation,190, Void Trader,1
Primed Pistol Ammo Mutation,200, Void Trader,1
Primed Pistol Ammo Mutation,300, Void Trader,2
Primed Point Blank,35, Void Trader,2
Primed Point Blank,70, Void Trader,1
Primed Point Blank,100, Void Trader,1
Primed Point Blank,120, Void Trader,2
Primed Point Blank,125, Void Trader,1
Primed Point Blank,130, Void Trader,1
Primed Point Blank,135, Void Trader,2
Primed Point Blank,139, Void Trader,3
Primed Point Blank,140, Void Trader,7
Primed Point Blank,145, Void Trader,1
Primed Point Blank,149, Void Trader,1
Primed Point Blank,150, Void Trader,10
Primed Point Blank,154, Void Trader,1
Primed Point Blank,155, Void Trader,1
Primed Point Blank,158, Void Trader,1
Primed Point Blank,160, Void Trader,3
Primed Point Blank,175, Void Trader,5
Primed Point Blank,180, Void Trader,2
Primed Point Blank,185, Void Trader,1
Primed Point Blank,190, Void Trader,1
Primed Point Blank,200, Void Trader,5
Primed Point Blank,220, Void Trader,1
Primed Point Blank,300, Void Trader,1
Primed Point Blank,350, Void Trader,2
Primed Point Blank,375, Void Trader,1
Primed Point Blank,400, Void Trader,1
Primed Point Blank,420, Void Trader,1
Primed Point Blank,450, Void Trader,1
Primed Point Blank,460, Void Trader,1
Primed Point Blank,480, Void Trader,1
Primed Point Blank,600, Void Trader,3
Primed Point Blank,610, Void Trader,2
Primed Point Blank,625, Void Trader,2
Primed Point Blank,650, Void Trader,4
Primed Point Blank,675, Void Trader,1
Primed Point Blank,700, Void Trader,2
Primed Point Blank,825, Void Trader,1
Primed Point Blank,900, Void Trader,1
Primed Ravage,50, Void Trader,1
Primed Ravage,80, Void Trader,1
Primed Ravage,85, Void Trader,1
Primed Ravage,120, Void Trader,2
Primed Ravage,145, Void Trader,1
Primed Ravage,149, Void Trader,1
Primed Ravage,150, Void Trader,3
Primed Ravage,180, Void Trader,1
Primed Ravage,185, Void Trader,1
Primed Ravage,190, Void Trader,4
Primed Ravage,199, Void Trader,1
Primed Ravage,200, Void Trader,10
Primed Ravage,250, Void Trader,7
Primed Ravage,300, Void Trader,1
Primed Ravage,400, Void Trader,1
Primed Ravage,600, Void Trader,3
Primed Ravage,699, Void Trader,1
Primed Ravage,700, Void Trader,1
Primed Ravage,775, Void Trader,1
Primed Ravage,800, Void Trader,1
Primed Reach,60, Void Trader,2
Primed Reach,80, Void Trader,2
Primed Reach,85, Void Trader,2
Primed Reach,90, Void Trader,7
Primed Reach,95, Void Trader,2
Primed Reach,99, Void Trader,6
Primed Reach,100, Void Trader,22
Primed Reach,110, Void Trader,5
Primed Reach,115, Void Trader,5
Primed Reach,120, Void Trader,7
Primed Reach,125, Void Trader,6
Primed Reach,129, Void Trader,1
Primed Reach,130, Void Trader,1
Primed Reach,140, Void Trader,3
Primed Reach,145, Void Trader,4
Primed Reach,150, Void Trader,17
Primed Reach,175, Void Trader,2
Primed Reach,180, Void Trader,1
Primed Reach,200, Void Trader,3
Primed Reach,250, Void Trader,2
Primed Reach,255, Void Trader,1
Primed Reach,290, Void Trader,1
Primed Reach,300, Void Trader,4
Primed Reach,350, Void Trader,2
Primed Reach,359, Void Trader,1
Primed Reach,360, Void Trader,1
Primed Reach,400, Void Trader,2
Primed Reach,450, Void Trader,1
Primed Reach,500, Void Trader,5
Primed Reach,550, Void Trader,3
Primed Reach,560, Void Trader,1
Primed Reach,590, Void Trader,1
Primed Reach,600, Void Trader,6
Primed Reach,650, Void Trader,1
Primed Reach,680, Void Trader,1
Primed Reach,690, Void Trader,1
Primed Reach,850, Void Trader,1
Primed Rifle Ammo Mutation,100, Mod,1
Primed Rifle Ammo Mutation,125, Mod,1
Primed Rifle Ammo Mutation,175, Mod,5
Primed Shotgun Ammo Mutation,175, Mod,5
Primed Slip Magazine,20, Mod,5
Primed Slip Magazine,25, Mod,1
Primed Slip Magazine,30, Mod,1
Primed Slip Magazine,36, Mod,1
Primed Slip Magazine,38, Mod,1
Primed Slip Magazine,39, Mod,1
Primed Slip Magazine,40, Mod,9
Primed Slip Magazine,50, Mod,1
Primed Slip Magazine,70, Mod,1
Primed Slip Magazine,75, Mod,1
Primed Slip Magazine,80, Mod,1
Primed Slip Magazine,90, Mod,1
Primed Slip Magazine,95, Mod,3
Primed Slip Magazine,120, Mod,1
Primed Slip Magazine,130, Mod,1
Primed Slip Magazine,200, Mod,1
Primed Slip Magazine,395, Mod,1
Primed Target Cracker,60, Mod,1
Primed Target Cracker,100, Mod,2
Primed Target Cracker,125, Mod,1
Primed Target Cracker,150, Mod,1
Primed Target Cracker,160, Mod,1
Primed Target Cracker,175, Mod,1
Primed Target Cracker,200, Mod,3
Primed Target Cracker,225, Mod,1
Primed Target Cracker,229, Mod,1
Primed Target Cracker,230, Mod,3
Primed Target Cracker,235, Mod,1
Primed Target Cracker,240, Mod,1
Primed Target Cracker,249, Mod,1
Primed Target Cracker,250, Mod,4
Primed Target Cracker,300, Mod,2
Primed Target Cracker,320, Mod,1
Primed Target Cracker,349, Mod,1
Primed Target Cracker,350, Mod,1
Primed Target Cracker,399, Mod,1
Primed Target Cracker,400, Mod,2
Primed Target Cracker,775, Mod,1
Prisma Dual Cleavers,250, Void Trader,1
Prisma Dual Cleavers,300, Void Trader,2
Prisma Dual Cleavers,330, Void Trader,1
Prisma Dual Cleavers,350, Void Trader,1
Prisma Dual Cleavers,399, Void Trader,1
Prisma Dual Cleavers,449, Void Trader,1
Prisma Dual Cleavers,450, Void Trader,3
Prisma Dual Cleavers,470, Void Trader,2
Prisma Dual Cleavers,499, Void Trader,1
Prisma Dual Cleavers,500, Void Trader,6
Prisma Dual Cleavers,550, Void Trader,2
Prisma Dual Cleavers,599, Void Trader,1
Prisma Dual Cleavers,650, Void Trader,2
Prisma Dual Cleavers,700, Void Trader,1
Prisma Gorgon,80, Void Trader,1
Prisma Gorgon,90, Void Trader,2
Prisma Gorgon,100, Void Trader,9
Prisma Gorgon,105, Void Trader,1
Prisma Gorgon,110, Void Trader,2
Prisma Gorgon,115, Void Trader,4
Prisma Gorgon,120, Void Trader,4
Prisma Gorgon,125, Void Trader,1
Prisma Gorgon,130, Void Trader,14
Prisma Gorgon,140, Void Trader,1
Prisma Gorgon,150, Void Trader,15
Prisma Gorgon,155, Void Trader,1
Prisma Gorgon,170, Void Trader,1
Prisma Gorgon,200, Void Trader,1
Prisma Grakata,165, Void Trader,1
Prisma Grakata,170, Void Trader,13
Prisma Grakata,175, Void Trader,2
Prisma Grakata,180, Void Trader,2
Prisma Grakata,190, Void Trader,1
Prisma Grakata,200, Void Trader,4
Prisma Skana,40, Void Trader,1
Prisma Skana,45, Void Trader,1
Prisma Skana,50, Void Trader,4
Prisma Skana,55, Void Trader,2
Prisma Skana,59, Void Trader,1
Prisma Skana,60, Void Trader,13
Prisma Skana,65, Void Trader,12
Prisma Skana,70, Void Trader,10
Prisma Skana,72, Void Trader,1
Prisma Skana,75, Void Trader,5
Prisma Skana,79, Void Trader,1
Prisma Skana,80, Void Trader,681
Prisma Skana,85, Void Trader,5
Prisma Skana,88, Void Trader,1
Prisma Skana,89, Void Trader,1
Prisma Skana,90, Void Trader,11
Prisma Skana,95, Void Trader,2
Prisma Skana,99, Void Trader,2
Prisma Skana,100, Void Trader,14
Prisma Skana,110, Void Trader,6
Prisma Skana,115, Void Trader,1
Prisma Skana,120, Void Trader,4
Prisma Skana,125, Void Trader,1
Prisma Skana,150, Void Trader,8
Prisma Skana,180, Void Trader,2
Prisma Skana,200, Void Trader,6
Prisma Skana,225, Void Trader,1
Prisma Skana,250, Void Trader,1
Prisma Skana,300, Void Trader,2
Prisma Tetra,50, Void Trader,6
Prisma Tetra,59, Void Trader,3
Prisma Tetra,60, Void Trader,15
Prisma Tetra,64, Void Trader,3
Prisma Tetra,65, Void Trader,3
Prisma Tetra,70, Void Trader,2
Prisma Tetra,75, Void Trader,1
Prisma Tetra,79, Void Trader,2
Prisma Tetra,80, Void Trader,13
Prisma Tetra,89, Void Trader,1
Prisma Tetra,90, Void Trader,4
Prisma Tetra,93, Void Trader,1
Prisma Tetra,95, Void Trader,5
Prisma Tetra,100, Void Trader,9
Prisma Tetra,120, Void Trader,5
Prisma Tetra,125, Void Trader,1
Prisma Tetra,130, Void Trader,1
Prisma Tetra,150, Void Trader,1
Prisma Tetra,250, Void Trader,1
Prisma Veritux,190, Void Trader,1
Prisma Veritux,200, Void Trader,1
Prisma Veritux,250, Void Trader,4
Prisma Veritux,270, Void Trader,2
Prisma Veritux,290, Void Trader,1
Prisma Veritux,300, Void Trader,1
Prisma Veritux,400, Void Trader,3
Prolonged Paralysis,10, Mod,3
Prolonged Paralysis,11, Mod,1
Prolonged Paralysis,12, Mod,6
Prolonged Paralysis,13, Mod,1
Prolonged Paralysis,14, Mod,1
Proof Fragment,1, Misc,2
Protect,5, Mod,1
Prova Vandal,250, Void Trader,3
Prova Vandal,320, Void Trader,1
Prova Vandal,400, Void Trader,5
Prova Vandal,450, Void Trader,2
Provoked,4, Mod,4
Pulse Volt Helmet,50, Arcane Helmet,1
Pulse Volt Helmet,60, Arcane Helmet,1
Pulse Volt Helmet,100, Arcane Helmet,2
Pulse Volt Helmet,150, Arcane Helmet,6
Pulse Volt Helmet,175, Arcane Helmet,1
Pulse Volt Helmet,189, Arcane Helmet,1
Pulse Volt Helmet,190, Arcane Helmet,1
Pulse Volt Helmet,200, Arcane Helmet,1
Pulse Volt Helmet,250, Arcane Helmet,1
Pummel,35, Mod,1
Pummel,90, Mod,1
Pummel,100, Mod,2
Pummel,110, Mod,1
Pummel,120, Mod,2
Pummel,125, Mod,1
Pummel,130, Mod,1
Pummel,135, Mod,1
Pummel,140, Mod,3
Pummel,145, Mod,2
Pummel,147, Mod,3
Pummel,149, Mod,3
Pummel,150, Mod,4
Pummel,155, Mod,4
Pummel,165, Mod,1
Pummel,175, Mod,2
Pummel,180, Mod,5
Pummel,183, Mod,1
Pummel,185, Mod,2
Pummel,187, Mod,1
Pummel,190, Mod,2
Pummel,195, Mod,1
Pummel,200, Mod,2
Pummel,220, Mod,1
Pummel,250, Mod,1
Pummel,275, Mod,1
Pummel,300, Mod,1
Pummel,350, Mod,1
Pummel,400, Mod,1
Quanta Vandal,420, Blueprint,1
Quanta Vandal,430, Blueprint,1
Quanta Vandal,450, Blueprint,3
Quanta Vandal,475, Blueprint,1
Quanta Vandal,489, Blueprint,2
Quanta Vandal,499, Blueprint,2
Quanta Vandal,500, Blueprint,6
Quanta Vandal,599, Blueprint,1
Quanta Vandal,600, Blueprint,2
Quanta Vandal,650, Blueprint,1
Quanta Vandal,775, Blueprint,1
Quick Charge,21, Mod,1000
Quick Thinking,6, Mod,2
Quick Thinking,7, Mod,7
Quick Thinking,8, Mod,25
Quick Thinking,9, Mod,22
Quick Thinking,10, Mod,33
Quick Thinking,12, Mod,5
Quick Thinking,14, Mod,1
Quick Thinking,15, Mod,1
Quick Thinking,25, Mod,1
Quickdraw,1, Mod,259
Quickening,3, Mod,21
Quickening,4, Mod,11
Quickening,5, Mod,7
Radiant Finish,9, Mod,1
Radiant Finish,10, Mod,4
Radiant Finish,12, Mod,1
Radiant Finish,15, Mod,1
Rage,6, Mod,13
Rage,8, Mod,1
Rage,10, Mod,3
Rage,15, Mod,21
Rage,16, Mod,1
Rage,17, Mod,2
Rage,18, Mod,3
Rage,19, Mod,16
Rage,20, Mod,67
Rage,22, Mod,1
Rage,24, Mod,4
Rage,25, Mod,11
Rage,30, Mod,2
Rage,33, Mod,1
Rage,35, Mod,2
Rage,40, Mod,2
Rage,50, Mod,1
Rakta Ballistica,20, Syndicate,3
Rakta Ballistica,25, Syndicate,9
Rakta Ballistica,27, Syndicate,1
Rakta Ballistica,29, Syndicate,1
Rakta Ballistica,30, Syndicate,12
Rakta Ballistica,32, Syndicate,1
Rakta Ballistica,33, Syndicate,1
Rakta Ballistica,34, Syndicate,1
Rakta Ballistica,35, Syndicate,9
Rakta Ballistica,40, Syndicate,2
Rakta Cernos,16, Syndicate,1
Rakta Cernos,20, Syndicate,3
Rakta Cernos,24, Syndicate,1
Rakta Cernos,25, Syndicate,8
Rakta Cernos,27, Syndicate,2
Rakta Cernos,28, Syndicate,4
Rakta Cernos,29, Syndicate,6
Rakta Cernos,30, Syndicate,28
Rakta Cernos,31, Syndicate,1
Rakta Cernos,32, Syndicate,2
Rakta Cernos,33, Syndicate,1
Rakta Cernos,34, Syndicate,3
Rakta Cernos,35, Syndicate,20
Rakta Cernos,39, Syndicate,1
Rakta Cernos,40, Syndicate,8
Rakta Cernos,50, Syndicate,1
Rakta Cernos,55, Syndicate,1
Rapid Consequence (Sniper),10, Mod,1
Rapid Consequence (Sniper),20, Mod,1
Rapid Consequence (Sniper),22, Mod,1
Rapid Consequence (Sniper),44, Mod,1
Rapid Resilience,8, Mod,1
Rapid Resilience,10, Mod,1
Rapid Resilience,14, Mod,1
Rapid Resilience,15, Mod,3
Rare Fusion Core,1, Fusion Core,928
Rare Fusion Core,4, Fusion Core,4
Ravage,2, Mod,3
Ravage,3, Mod,13
Ravage,4, Mod,9
Ravage,5, Mod,24
Ravage,8, Mod,2
Razor Munitions,8, Mod,1000
Razor Shot,1, Mod,15
